payment_id, order_id, payment_date              , payment_method, payment_status, payment_amount
       346,      346, 2026-03-31 13:55:20.039113, debit_card    , succeeded     ,        1820.22
       347,      347, 2026-03-31 13:53:51.216867, cash          , succeeded     ,         314.76
       348,      348, 2026-03-31 14:05:04.868197, credit_card   , succeeded     ,        2186.79
       349,      349, 2026-03-31 14:01:31.525447, credit_card   , succeeded     ,        1966.18
       350,      350, 2026-03-31 13:52:33.813227, cash          , succeeded     ,        1176.68
       351,      351, 2026-03-31 13:52:19.773737, cash          , succeeded     ,        1548.54
       352,      352, 2026-03-31 14:03:34.813348, cash          , cancelled     ,           0.0
       353,      353, 2026-03-31 13:55:55.773074, credit_card   , failed        ,           0.0
       354,      354, 2026-03-31 14:04:27.509531, credit_card   , succeeded     ,        1219.65
       355,      355, 2026-03-31 13:59:02.630410, credit_card   , succeeded     ,        3374.02
       356,      356, 2026-03-31 13:57:41.532227, credit_card   , succeeded     ,         243.0
       357,      357, 2026-03-31 13:58:43.928002, debit_card    , succeeded     ,        1197.11
       358,      358, 2026-03-31 14:00:40.625495, credit_card   , succeeded     ,        2523.84
       359,      359, 2026-03-31 13:58:58.963612, paypal        , succeeded     ,        2172.97
       360,      360, 2026-03-31 14:01:04.974289, debit_card    , succeeded     ,        3067.49
       361,      361, 2026-03-31 13:58:58.351452, debit_card    , succeeded     ,        1646.05
       362,      362, 2026-03-31 13:49:58.589475, debit_card    , succeeded     ,        1607.42
       363,      363, 2026-03-31 13:51:06.506106, paypal        , pending       ,        1180.7
       364,      364, 2026-03-31 13:49:58.253267, debit_card    , succeeded     ,        1150.01
       365,      365, 2026-03-31 13:53:28.394439, debit_card    , succeeded     ,         422.59
       366,      366, 2026-03-31 13:59:03.495554, debit_card    , succeeded     ,        2944.01
       367,      367, 2026-03-31 13:52:54.202389, cash          , succeeded     ,         766.06
       368,      368, 2026-03-31 13:58:12.926356, cash          , succeeded     ,        2476.53
       369,      369, 2026-03-31 14:02:52.832925, paypal        , succeeded     ,         966.44
       370,      370, 2026-03-31 13:52:15.199672, credit_card   , succeeded     ,         765.92
       371,      371, 2026-03-31 14:01:00.217014, paypal        , succeeded     ,         468.76
       372,      372, 2026-03-31 14:06:39.307462, credit_card   , cancelled     ,           0.0
       373,      373, 2026-03-31 14:01:16.424681, cash          , succeeded     ,         853.47
       374,      374, 2026-03-31 13:58:23.576839, debit_card    , succeeded     ,          87.81
       375,      375, 2026-03-31 13:53:21.154758, debit_card    , succeeded     ,        2122.0
       376,      376, 2026-03-31 13:58:52.925256, paypal        , succeeded     ,         356.72
       377,      377, 2026-03-31 13:56:58.240214, paypal        , succeeded     ,         327.21
       378,      378, 2026-03-31 14:05:40.921598, cash          , succeeded     ,         481.2
       379,      379, 2026-03-31 14:00:20.243589, paypal        , succeeded     ,          50.04
       380,      380, 2026-03-31 14:05:46.520162, cash          , succeeded     ,        2752.35
       381,      381, 2026-03-31 13:49:44.011821, credit_card   , succeeded     ,        1910.71
       382,      382, 2026-03-31 14:05:41.860076, credit_card   , failed        ,           0.0
       383,      383, 2026-03-31 13:56:35.152025, debit_card    , succeeded     ,        1907.35
       384,      384, 2026-03-31 14:06:42.714995, cash          , succeeded     ,         645.57
       385,      385, 2026-03-31 13:53:43.958444, credit_card   , succeeded     ,         629.97
       386,      386, 2026-03-31 14:01:02.587353, cash          , succeeded     ,        1517.22
       387,      387, 2026-03-31 13:57:11.913666, paypal        , failed        ,           0.0
       388,      388, 2026-03-31 13:55:18.389591, paypal        , succeeded     ,        1378.02
       389,      389, 2026-03-31 14:02:27.743452, debit_card    , succeeded     ,         502.32
       390,      390, 2026-03-31 14:04:42.506637, debit_card    , failed        ,           0.0
       391,      391, 2026-03-31 13:52:50.512063, debit_card    , succeeded     ,         766.64
       392,      392, 2026-03-31 13:53:48.167673, cash          , succeeded     ,         703.46
       393,      393, 2026-03-31 13:56:21.667035, credit_card   , succeeded     ,        2975.63
       394,      394, 2026-03-31 13:56:52.770417, debit_card    , succeeded     ,         868.02
       395,      395, 2026-03-31 13:48:53.572027, credit_card   , succeeded     ,         501.63
       396,      396, 2026-03-31 13:52:18.176791, paypal        , succeeded     ,        2171.46
       397,      397, 2026-03-31 13:50:16.353614, cash          , succeeded     ,         739.53
       398,      398, 2026-03-31 13:59:05.565186, cash          , failed        ,           0.0
       399,      399, 2026-03-31 13:49:15.401694, credit_card   , succeeded     ,        1217.06
       400,      400, 2026-03-31 14:02:04.439713, paypal        , succeeded     ,        1794.29
       401,      401, 2026-03-31 14:06:24.343260, cash          , succeeded     ,        2745.44
       402,      402, 2026-03-31 13:56:25.725878, cash          , succeeded     ,        1527.53
       403,      403, 2026-03-31 13:50:08.395596, credit_card   , succeeded     ,         402.75
       404,      404, 2026-03-31 13:53:17.982894, debit_card    , pending       ,         796.06
       405,      405, 2026-03-31 13:51:45.640101, cash          , succeeded     ,        1406.21
       406,      406, 2026-03-31 13:54:23.670326, paypal        , succeeded     ,         436.56
       407,      407, 2026-03-31 14:00:04.074262, paypal        , succeeded     ,         512.5
       408,      408, 2026-03-31 13:50:32.464185, paypal        , succeeded     ,        2569.86
       409,      409, 2026-03-31 13:57:26.363734, credit_card   , succeeded     ,          35.01
       410,      410, 2026-03-31 14:03:20.703800, credit_card   , succeeded     ,         615.38
       411,      411, 2026-03-31 13:59:27.933232, paypal        , succeeded     ,         502.52
       412,      412, 2026-03-31 14:00:04.400877, debit_card    , succeeded     ,        1838.22
       413,      413, 2026-03-31 13:54:49.046739, cash          , succeeded     ,        1362.54
       414,      414, 2026-03-31 13:53:18.442229, cash          , succeeded     ,         589.31
       415,      415, 2026-03-31 13:50:44.467906, credit_card   , succeeded     ,        2999.26
       416,      416, 2026-03-31 13:53:05.427950, cash          , failed        ,           0.0
       417,      417, 2026-03-31 13:54:56.066125, credit_card   , cancelled     ,           0.0
       418,      418, 2026-03-31 13:49:46.787489, paypal        , succeeded     ,        1443.68
       419,      419, 2026-03-31 13:54:48.275532, credit_card   , succeeded     ,         115.92
       420,      420, 2026-03-31 14:03:05.640009, debit_card    , succeeded     ,        1985.24
       421,      421, 2026-03-31 14:05:47.031383, paypal        , succeeded     ,         871.5
       422,      422, 2026-03-31 14:02:45.809429, cash          , succeeded     ,         878.91
       423,      423, 2026-03-31 13:59:57.131880, debit_card    , succeeded     ,         248.91
       424,      424, 2026-03-31 14:02:33.226456, cash          , pending       ,        1027.99
       425,      425, 2026-03-31 14:00:03.376658, paypal        , failed        ,           0.0
       426,      426, 2026-03-31 13:59:13.249227, cash          , succeeded     ,         974.47
       427,      427, 2026-03-31 13:50:20.377475, paypal        , succeeded     ,         973.44
       428,      428, 2026-03-31 13:49:53.541901, paypal        , succeeded     ,        1016.86
       429,      429, 2026-03-31 13:49:24.011170, cash          , succeeded     ,        2112.04
       430,      430, 2026-03-31 13:54:26.341789, paypal        , failed        ,           0.0
       431,      431, 2026-03-31 14:04:03.507516, paypal        , succeeded     ,        1946.36
       432,      432, 2026-03-31 13:49:58.230476, credit_card   , succeeded     ,         636.83
       433,      433, 2026-03-31 13:51:05.738654, credit_card   , failed        ,           0.0
       434,      434, 2026-03-31 14:05:20.645051, cash          , succeeded     ,         153.02
       435,      435, 2026-03-31 13:56:45.271876, paypal        , succeeded     ,          85.3
       436,      436, 2026-03-31 13:54:13.588760, cash          , succeeded     ,        1998.43
       437,      437, 2026-03-31 14:00:04.280029, debit_card    , succeeded     ,        3042.03
       438,      438, 2026-03-31 13:49:59.053480, debit_card    , succeeded     ,         417.24
       439,      439, 2026-03-31 14:00:59.769614, debit_card    , succeeded     ,         361.1
       440,      440, 2026-03-31 13:58:51.998696, cash          , succeeded     ,        2893.43
       441,      441, 2026-03-31 13:54:06.510112, cash          , succeeded     ,        1754.32
       442,      442, 2026-03-31 13:55:39.971923, credit_card   , succeeded     ,        1542.88
       443,      443, 2026-03-31 13:50:31.496671, credit_card   , succeeded     ,        1619.48
       444,      444, 2026-03-31 14:02:20.120426, cash          , pending       ,         783.75
       445,      445, 2026-03-31 13:52:59.760943, credit_card   , cancelled     ,           0.0
       446,      446, 2026-03-31 13:59:35.541922, debit_card    , succeeded     ,        3003.71
       447,      447, 2026-03-31 14:00:40.501954, paypal        , succeeded     ,        2060.25
       448,      448, 2026-03-31 13:48:59.455069, debit_card    , succeeded     ,         907.54
       449,      449, 2026-03-31 13:55:42.633627, cash          , succeeded     ,        2272.71
       450,      450, 2026-03-31 14:03:06.777852, debit_card    , succeeded     ,        1437.92
       451,      451, 2026-03-31 14:04:38.333221, credit_card   , succeeded     ,        1602.13
       452,      452, 2026-03-31 13:59:56.768999, cash          , succeeded     ,         939.66
       453,      453, 2026-03-31 13:54:54.785793, paypal        , succeeded     ,         501.43
       454,      454, 2026-03-31 14:05:40.591640, debit_card    , pending       ,        2111.33
       455,      455, 2026-03-31 14:02:53.563468, debit_card    , succeeded     ,          12.04
       456,      456, 2026-03-31 13:56:58.402905, debit_card    , succeeded     ,         581.08
       457,      457, 2026-03-31 13:54:42.449162, paypal        , succeeded     ,         975.32
       458,      458, 2026-03-31 13:52:15.879823, debit_card    , succeeded     ,         838.35
       459,      459, 2026-03-31 13:50:38.904826, paypal        , succeeded     ,        3125.14
       460,      460, 2026-03-31 13:59:30.789116, credit_card   , succeeded     ,        1090.72
       461,      461, 2026-03-31 13:50:00.948030, cash          , succeeded     ,        1991.71
       462,      462, 2026-03-31 14:03:00.569738, paypal        , succeeded     ,         391.96
       463,      463, 2026-03-31 13:52:17.103705, cash          , succeeded     ,         808.3
       464,      464, 2026-03-31 13:59:07.069103, cash          , succeeded     ,        1806.74
       465,      465, 2026-03-31 14:00:16.352834, credit_card   , succeeded     ,         823.42
